procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 15047244 1129728 6519712    0    0     0     0 10628 9826  2  1 97  0  0  0
 0  0      0 15067340 1129728 6520404    0    0     0   157 11005 12208  2  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 15074932 1129728 6520940    0    0     0     0 10300 11736  2  0 98  0  0  0
 0  0      0 15083388 1129728 6520988    0    0     0     0 9589 10719  1  0 99  0  0  0
 0  1      0 15086024 1130332 6521064    0    0     0 14675 14615 19019  1  1 95  3  0  0
 1  1      0 15088148 1130668 6521308    0    0   256 11252 13987 17783  1  1 95  3  0  0
 2  2      0 15092088 1131212 6521812    0    0     0 12232 17248 20287  1  1 93  4  0  0
 2  0      0 15091736 1132228 6525032    0    0     0 16040 17606 21827  3  1 91  5  0  0
 0  1      0 15099792 1132636 6505684    0    0   256 10269 10884 13790  1  1 95  3  0  0
 2  0      0 15111276 1133060 6502596    0    0     0 10517 9809 11200  1  1 96  3  0  0
 1  1      0 15128136 1133224 6502624    0    0     0  6849 8587 10598  0  0 96  3  0  0
 1  1      0 15134396 1133608 6502708    0    0     0  8656 8483 12831  0  1 95  4  0  0
 1  1      0 15132124 1133904 6502744    0    0    16  9705 10664 13762  0  0 95  4  0  0
 0  2      0 15137588 1134312 6502720    0    0     0 10408 10889 14979  0  0 93  6  0  0
 2  0      0 15151416 1134688 6502860    0    0     0  8805 10016 14293  0  1 95  5  0  0
 4  0      0 15139856 1135020 6502892    0    0    16  9102 10052 12433  1  1 95  3  0  0
 1  1      0 15149440 1135436 6503016    0    0     0  8738 8766 12725  0  0 96  4  0  0
 1  0      0 15155600 1135476 6503052    0    0     0   910 2990 2867  0  0 99  0  0  0
 3  0      0 15168052 1135480 6503080    0    0     0   144 1602 1228  0  0 99  0  0  0
 1  1      0 15175012 1135568 6503164    0    0     0  2589 4150 4801  0  0 96  3  0  0
 0  1      0 15179648 1135892 6503288    0    0     0  6452 7082 9303  0  0 96  4  0  0
 0  1      0 15180692 1136128 6503428    0    0     0  5691 8323 11127  0  0 95  4  0  0
 1  1      0 15192428 1136556 6503588    0    0     0 19109 14960 19396  1  1 92  7  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  1      0 15194532 1136760 6503680    0    0     0  5656 8986 10969  0  0 95  4  0  0
 0  0      0 15186980 1136804 6503784    0    0     0 10854 7244 8919  0  1 98  1  0  0
 0  0      0 15190412 1136804 6503816    0    0     0   211 1574 1296  0  0 99  0  0  0
 1  0      0 15192352 1136804 6503860    0    0     0     0 1777 1314  0  0 100  0  0  0
 0  0      0 15201012 1136804 6503908    0    0     0  5244 4380 3928  0  0 99  0  0  0
 1  0      0 15177000 1136932 6506396    0    0     0 12360 20902 21548  1  2 96  1  0  0
 2  0      0 15102180 1137020 6556004    0    0     0 35716 59007 102992  3  3 93  1  0  0
 3  0      0 15048456 1137032 6603744    0    0     0 11904 32197 43806  3  2 95  0  0  0
 2  0      0 14970624 1137032 6659640    0    0     0 25184 51166 91509  3  2 95  0  0  0
 3  0      0 14799492 1137048 6674528    0    0     0  6622 37138 74683  8  2 90  0  0  0
 2  0      0 14763912 1137068 6677904    0    0     0   457 16412 13099  4  1 94  0  0  0
 3  0      0 14786696 1137832 6680216    0    0     0 15023 24196 24543  2  1 96  1  0  0
 7  0      0 14532604 1137856 6664544    0    0     0  1261 44374 46419 18  3 79  0  0  0
 3  0      0 14321548 1138180 6674996    0    0   136  6318 46068 47173 15  3 83  0  0  0
 1  2      0 14262328 1138872 6686824    0    0  1296 10854 43286 51183  7  2 86  5  0  0
 2  0      0 14162832 1139108 6694864    0    0     0  4699 28247 29324  7  1 90  2  0  0
 2  2      0 14117504 1139480 6694928    0    0     0  8374 24466 26464  3  1 92  4  0  0
 0  1      0 14170716 1139616 6694476    0    0     8  6552 16646 22236  2  1 93  5  0  0
 1  0      0 14192988 1139620 6706128    0    0     0   880 12982 14309  2  1 98  0  0  0
 1  1      0 14183684 1139764 6707520    0    0     4  4512 21710 25696  3  1 92  4  0  0
 1  0      0 14197896 1139848 6706044    0    0     0  1647 16866 18339  2  1 96  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14198092 1139852 6718368    0    0     0   145 16378 16930  2  1 97  0  0  0
 1  0      0 14215280 1139852 6718320    0    0     0  4152 22048 17565  2  1 98  0  0  0
 5  0      0 14230892 1139860 6718364    0    0     0   244 15374 15830  2  1 98  0  0  0
 4  0      0 14585708 1140024 6556908    0    0     0 169076 41420 44442  5  2 91  2  0  0
 2  0      0 14581540 1140024 6558572    0    0     0   300 17501 16531  1  1 98  0  0  0
 0  0      0 14592680 1140024 6558596    0    0     0     0 17942 14249  1  0 98  0  0  0
 0  0      0 14977076 1140124 6396600    0    0     0 21408 30710 32002  2  2 94  1  0  0
 1  1      0 14654104 1140432 6399888    0    0     0 30636 55674 64122  6  5 87  2  0  0
 1  2      0 14579336 1141556 6406448    0    0   416 21624 25104 32179  2  1 91  6  0  0
13  0      0 14601172 1142168 6434744    0    0  3026 63972 80453 189108  8  4 84  4  0  0
 3  0      0 14581192 1142512 6440704    0    0  2612 19404 37264 57534 12  3 84  1  0  0
 2  1      0 14550404 1142700 6456352    0    0  3059 10840 31960 68423  7  2 90  1  0  0
 2  0      0 14571044 1142936 6485124    0    0  2771 34180 53280 160358 12  4 84  1  0  0
 2  0      0 14492476 1142948 6487116    0    0     0  1440 25295 14377  8  2 90  0  0  0
 3  0      0 14481140 1143024 6494424    0    0     0  5612 33558 22258  9  3 87  0  0  0
 2  0      0 14420380 1143028 6503732    0    0     0   272 45834 34130 11  5 84  0  0  0
 3  0      0 14395984 1143028 6501092    0    0     0   312 33843 16140  6  4 90  0  0  0
11  0      0 14235236 1143312 6508180    0    0     0 11400 45258 20120 29  7 63  0  0  0
16  0      0 13915800 1143336 6518080    0    0     0 13008 38457 15292 55  8 37  0  0  0
16  0      0 13857092 1143336 6529684    0    0     0 23200 46643 16014 62  8 30  0  0  0
17  0      0 13845868 1143336 6536428    0    0     0 15840 43246 10573 63  6 31  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
16  0      0 13889560 1143336 6527640    0    0     0 25324 34974 11768 61  6 33  0  0  0
 2  0      0 14094824 1143352 6536160    0    0     0 24172 33415 12813 43  5 52  0  0  0
 3  0      0 14247304 1143472 6551332    0    0     0 121200 37610 28143 23  5 71  1  0  0
 1  0      0 14403700 1143528 6580716    0    0     0 40208 51160 56802  7  4 89  0  0  0
 3  0      0 14365900 1143580 6615352    0    0     0 14032 43087 63010  3  2 94  0  0  0
 2  0      0 14357264 1143580 6625520    0    0     0 74020 36715 51749  8  2 90  0  0  0
 2  0      0 14361044 1143604 6626076    0    0     0  1084 12138 6579  9  1 90  0  0  0
 0  0      0 14319644 1143640 6626288    0    0     0   796 10815 6544  7  1 92  0  0  0
 2  0      0 14338176 1144984 6639496    0    0     0 28788 24603 20270  3  2 93  2  0  0
16  0      0 13937568 1145036 6647600    0    0     0 10636 30851 14101 55  6 40  0  0  0
16  0      0 13904520 1145052 6657508    0    0     0 21092 33720 14483 62  7 31  0  0  0
22  0      0 13714096 1145064 6669360    0    0     0 17976 34112 12319 63  6 31  0  0  0
13  0      0 13830664 1145076 6683472    0    0     0 30588 37611 15673 65  7 28  0  0  0
 2  0      0 13934784 1145192 6687628    0    0     0  7820 34344 14100 12  4 84  0  0  0
 0  2      0 14147352 1145572 6615204    0    0   128 90206 47588 44682  5  3 88  4  0  0
 1  2      0 14146404 1145716 6615240    0    0     0  2311 23021 20435  1  1 91  7  0  0
 0  0      0 14170864 1145752 6615288    0    0     0  2002 23850 16823  1  0 96  3  0  0
 0  1      0 14209084 1146088 6615320    0    0     0  9202 24846 19739  2  1 93  4  0  0
 0  0      0 14264944 1146140 6615348    0    0     0  1301 20856 8491  1  1 98  0  0  0
 9  0      0 14286564 1146140 6617852    0    0     0   147 19102 8260  1  0 99  0  0  0
 0  0      0 14328992 1146140 6616060    0    0     0     0 12587 7409  1  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 14356316 1146140 6616100    0    0     0     0 10791 6346  1  0 99  0  0  0
 1  0      0 14391008 1146140 6616144    0    0     0     0 16723 7420  1  0 99  0  0  0
 0  0      0 14417848 1146140 6616180    0    0     0     0 18502 7763  2  0 97  0  0  0
 1  1      0 14450412 1146152 6615608    0    0     0  1182 11552 6623  1  0 98  1  0  0
 0  2      0 14451180 1147292 6615644    0    0     0 25796 16742 21215  1  1 92  7  0  0
 2  1      0 14451560 1147928 6616016    0    0   240 16340 24761 22883  1  1 91  7  0  0
 0  2      0 14463996 1148656 6617192    0    0   272 15359 14816 17531  1  1 91  7  0  0
 0  2      0 14448328 1149232 6617464    0    0     0 15145 21841 21741  2  1 91  7  0  0
 0  1      0 14459424 1149656 6617344    0    0     0 14065 18858 17022  1  0 92  7  0  0
 0  0      0 14468124 1149684 6612120    0    0     0  1365 14488 12247  3  0 96  1  0  0
 0  0      0 14490340 1149692 6612152    0    0     0   153 19404 10955  1  0 98  0  0  0
 0  1      0 14521540 1149708 6612192    0    0     0   467 16696 8049  1  0 99  0  0  0
 0  2      0 14531556 1150120 6609996    0    0     0 11729 22141 19958  1  1 92  7  0  0
 0  2      0 14526492 1150520 6610176    0    0     0 10448 22360 20834  2  1 90  7  0  0
 1  2      0 14532236 1151016 6610192    0    0    16 12969 26446 20099  1  1 91  7  0  0
 1  2      0 14542036 1151500 6610240    0    0     8 12341 32440 25355  3  1 89  7  0  0
 0  2      0 14555788 1152032 6610292    0    0     0 12062 17668 19268  1  0 91  7  0  0
 1  0      0 14573568 1152336 6610340    0    0     0  7926 16117 16520  1  1 94  5  0  0
 0  0      0 14578476 1152340 6610368    0    0     0   152 8341 5320  1  0 99  0  0  0
 1  0      0 14579376 1152340 6610412    0    0     0     1 4003 4248  1  0 99  0  0  0
 1  0      0 14591884 1152352 6608280    0    0     0   224 3293 3479  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 14598904 1152352 6610496    0    0     0     0 4367 4234  1  0 99  0  0  0
 1  1      0 14609108 1152480 6610572    0    0     0  4876 9858 11380  2  1 95  3  0  0
 0  2      0 14608380 1152880 6610728    0    0    16 12652 13552 18513  1  1 91  7  0  0
 1  1      0 14600200 1153340 6610900    0    0     0 18647 12838 17497  0  0 92  7  0  0
 0  0      0 14598880 1153720 6608868    0    0     0 25781 17271 24779  1  1 92  6  0  0
 0  0      0 14594760 1153720 6611104    0    0     0   238 7455 7585  1  0 98  0  0  0
 0  0      0 14587608 1153724 6611152    0    0     0   155 9908 7817  1  0 98  0  0  0
 1  0      0 14580780 1153724 6611184    0    0     0     0 8152 6965  1  0 99  0  0  0
 0  0      0 14591576 1153724 6611228    0    0     0   620 10209 7694  1  0 99  0  0  0
 3  0      0 14618868 1153724 6611256    0    0     0  2856 16462 13747  1  1 98  0  0  0
 1  0      0 14545820 1153880 6617172    0    0     0 18952 45260 46812  3  3 94  0  0  0
 0  0      0 14511472 1153880 6646136    0    0     0    36 57474 94461  1  2 97  0  0  0
 3  0      0 14415160 1153880 6736320    0    0     0 52268 58076 81480  4  2 94  0  0  0
 2  0      0 14313276 1153892 6729412    0    0     0 15468 45851 55856  8  2 90  0  0  0
 2  0      0 14254768 1153912 6729880    0    0     0   596 23804 7656  9  1 90  0  0  0
 1  1      0 14211788 1154856 6734484    0    0     0 15501 30521 16435  3  1 94  2  0  0
 1  0      0 14226140 1155052 6734884    0    0     0  4072 20291 8801  8  1 91  0  0  0
 0  2      0 14294708 1155448 6735672    0    0     0  7924 28080 19949  3  1 92  4  0  0
 0  2      0 14306388 1155652 6735708    0    0     0  2454 19432 22604  1  1 91  7  0  0
 1  0      0 14307100 1155724 6735112    0    0     0  1676 22208 18669  1  1 96  2  0  0
 0  0      0 14321404 1156148 6735248    0    0     0  9858 29574 21678  1  1 94  4  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 14331104 1156152 6735296    0    0     0   133 20460 10279  1  0 98  0  0  0
 2  0      0 14347064 1156156 6735356    0    0     0   113 20133 9016  2  0 97  0  0  0
 0  0      0 14351200 1156156 6735460    0    0     0     0 18656 7421  1  0 99  0  0  0
 0  0      0 14360128 1156156 6735508    0    0     0   160 8328 5812  1  0 98  0  0  0
 1  0      0 14378480 1156156 6735536    0    0     0     0 3926 3905  1  0 99  0  0  0
 0  0      0 14393080 1156156 6735572    0    0     0     0 10393 5091  1  0 99  0  0  0
 0  0      0 14479180 1156244 6674248    0    0     0 131284 27545 17098  1  1 97  1  0  0
 1  0      0 15012376 1156472 6408000    0    0     0 42360 50933 58918  4  3 92  1  0  0
 0  1      0 14655828 1157796 6412604    0    0   416 35194 40569 53187  5  4 87  4  0  0
 3  1      0 14630924 1158732 6434288    0    0     0 21348 44658 91596  2  2 89  7  0  0
 1  0      0 14659116 1159060 6451932    0    0  5638 70170 66182 163654 16  4 79  1  0  0
 0  0      0 14639336 1159440 6467404    0    0   288 21728 20567 49964  3  1 94  1  0  0
 6  0      0 14532676 1159460 6483816    0    0  5542 11304 43778 110707  9  2 88  0  0  0
 0  0      0 14483408 1159460 6489524    0    0     0   128 37249 42514  4  2 94  0  0  0
 4  0      0 14519012 1159476 6501596    0    0     0 12328 36558 79377  6  3 91  0  0  0
 1  0      0 14552564 1159508 6502208    0    0     0   908 26425 13962  4  3 93  0  0  0
 2  0      0 14578360 1159520 6503756    0    0     0  2600 25551 14049  5  3 92  0  0  0
 9  0      0 14472228 1159524 6503900    0    0     0   904 28836 13635  8  4 87  0  0  0
10  0      0 14356204 1159532 6512600    0    0     0 13232 33597 16044 32  7 61  0  0  0
17  0      0 14094248 1159532 6522592    0    0     0 14988 37642 13953 41  6 53  0  0  0
16  0      0 14037396 1159532 6532932    0    0     0 18992 37765 15040 64  8 29  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 14082676 1159544 6541460    0    0     0 17868 37877 13503 57  7 36  0  0  0
12  0      0 14134984 1159552 6554296    0    0     0 25940 37015 10986 56  6 38  0  0  0
 8  0      0 14225132 1159552 6563692    0    0     0 14080 34988 10532 36  4 60  0  0  0
 3  0      0 14369720 1159724 6577516    0    0     0 121000 50138 29176 24  5 71  0  0  0
 3  0      0 14392892 1159772 6636048    0    0     0 24324 64735 75449  8  4 89  0  0  0
 1  0      0 14412824 1159896 6620476    0    0    64 58072 25783 22016  6  2 92  0  0  0
 1  0      0 14361624 1159924 6626404    0    0     0  2556 20495 16302  5  1 94  0  0  0
 1  0      0 14369788 1159924 6653284    0    0     0 48892 30807 33096  4  1 95  0  0  0
 2  0      0 14423408 1160528 6656888    0    0     0 14628 15600 10434  5  1 92  1  0  0
11  0      0 14158576 1160528 6667128    0    0     0  8828 27808 14406 30  3 67  0  0  0
10  0      0 14042640 1160808 6675804    0    0     0 18492 31414 15901 33  4 63  0  0  0
17  0      0 13831960 1161436 6689328    0    0     0 25356 34508 16971 44  5 50  1  0  0
10  0      0 13879620 1161456 6698600    0    0     8 18608 35239 12133 46  4 50  0  0  0
10  0      0 13829204 1161520 6708720    0    0     0 12148 30006 14565 35  5 61  0  0  0
 3  1      0 14116036 1161828 6679088    0    0    64 81859 42225 33842 31  5 62  3  0  0
 1  0      0 14204616 1161936 6681612    0    0     0  6977 28927 17552  4  2 92  2  0  0
 1  1      0 14305440 1162252 6644100    0    0    64 31799 35742 32066  2  1 92  4  0  0
 0  0      0 14322760 1162472 6644128    0    0     0  4125 28115 20862  2  1 93  5  0  0
 1  0      0 14335072 1162568 6644180    0    0     0  2029 12487 8124  1  0 98  1  0  0
 0  0      0 14347788 1162672 6644220    0    0     0  2640 6548 7203  0  0 98  1  0  0
 0  0      0 14366824 1162676 6644996    0    0     0   204 5521 4576  1  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 14374180 1162676 6644932    0    0     0     2 9430 4295  0  0 99  0  0  0
 0  0      0 14403460 1162684 6644964    0    0     0   184 13367 6229  1  0 99  0  0  0
 0  0      0 14413392 1162684 6645012    0    0     0     0 5411 3757  0  0 99  0  0  0
 0  1      0 14425888 1163164 6645088    0    0     0 10721 11682 14085  1  1 96  2  0  0
 0  1      0 14419048 1163508 6644800    0    0   256 10893 17122 16803  1  1 95  3  0  0
 0  2      0 14432860 1164216 6644780    0    0     0 14457 16442 17379  1  1 92  6  0  0
 0  2      0 14414016 1164916 6644836    0    0     0 22116 14217 18188  1  1 92  7  0  0
 0  1      0 14405160 1165296 6645084    0    0   256 11924 11778 15600  1  1 93  5  0  0
 1  0      0 14410880 1165648 6645168    0    0     0 11321 10189 13766  1  1 95  4  0  0
 0  0      0 14409564 1165708 6645220    0    0     0  2659 7089 8137  1  0 98  1  0  0
 0  1      0 14417012 1165844 6643104    0    0     0  4511 7145 8810  0  0 97  2  0  0
 1  0      0 14425424 1166200 6643176    0    0     0  8918 9448 14714  1  1 95  4  0  0
 1  2      0 14432476 1166692 6645392    0    0    16 10642 15042 19296  2  1 91  6  0  0
 2  2      0 14430472 1167288 6645492    0    0     0 10850 19405 25882  2  1 90  7  0  0
 1  0      0 14435636 1167788 6645796    0    0     0 12576 19604 24577  3  1 89  7  0  0
 1  1      0 14450832 1168084 6648076    0    0    16  8821 14434 18833  1  1 95  4  0  0
 0  0      0 14454816 1168284 6645440    0    0     0  7007 10155 13427  0  1 96  3  0  0
 0  0      0 14464952 1168284 6642804    0    0     0     0 2226 1809  0  0 99  0  0  0
 0  0      0 14486304 1168288 6642844    0    0     0   237 4017 3909  0  0 98  2  0  0
 0  1      0 14495228 1168288 6642876    0    0     0    36 2070 1730  0  0 99  0  0  0
 0  1      0 14498468 1168480 6645228    0    0     0  9266 10005 13616  1  0 95  4  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 14493788 1168748 6643228    0    0     0  8757 10718 14773  0  0 95  5  0  0
 0  1      0 14505720 1169176 6643424    0    0     0 19023 15117 19427  0  1 93  6  0  0
 1  0      0 14489496 1169380 6645724    0    0     0 13342 15192 20147  1  1 95  3  0  0
 0  0      0 14487448 1169380 6645828    0    0     0     0 10945 11226  3  0 97  0  0  0
 0  0      0 14481400 1169384 6645860    0    0     0   235 5241 5840  1  0 99  0  0  0
 0  0      0 14488748 1169384 6645912    0    0     0  8264 6766 5367  1  0 99  0  0  0
 0  0      0 14485808 1169476 6641708    0    0     0 12236 15012 17294  1  1 97  0  0  0
 1  0      0 14468560 1169584 6658032    0    0     0 25676 42847 60443  2  2 96  0  0  0
 3  0      0 14404536 1169624 6705424    0    0     0 24184 46455 68765  2  2 95  0  0  0
 1  0      0 14328760 1169632 6714188    0    0     0  6876 30743 26414  5  1 94  0  0  0
 2  0      0 14190748 1169664 6779248    0    0     0 32339 40623 43024  6  2 92  0  0  0
 3  0      0 14258868 1170352 6761892    0    0     0  9568 22722 13574  6  2 91  1  0  0
 2  0      0 14192540 1170376 6762740    0    0     0   661 13051 7255  7  1 92  0  0  0
 1  2      0 14199212 1171056 6766000    0    0     0 16002 20098 21309  1  1 92  5  0  0
 2  0      0 14232688 1171132 6765724    0    0     0  2395 13475 14028  6  1 92  2  0  0
 1  2      0 14320308 1171376 6766296    0    0     0  7367 15596 17495  1  1 94  4  0  0
 1  0      0 14318388 1171596 6766408    0    0     0  3752 14064 20578  1  1 94  4  0  0
 1  1      0 14329344 1171644 6765816    0    0     0  1716 9938 10163  1  1 98  1  0  0
 1  0      0 14323560 1171740 6765896    0    0     0  4592 8212 9076  1  0 97  1  0  0
 1  0      0 14347704 1171740 6765944    0    0     0   145 7030 5653  1  0 99  0  0  0
 1  0      0 14347860 1171740 6765980    0    0     0     0 4569 5226  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14344568 1171744 6766084    0    0     0   164 8388 8871  3  1 97  0  0  0
 1  0      0 14349404 1171760 6766096    0    0     0   292 7128 7943  1  0 98  0  0  0
 3  0      0 14685240 1171908 6604260    0    0     0 142272 41135 36164  2  2 95  1  0  0
 1  0      0 14681908 1171932 6604412    0    0     0   448 14064 7793  1  1 98  0  0  0
 0  0      0 14973900 1172116 6441420    0    0     0 30876 37169 37927  3  2 95  0  0  0
 1  2      0 14497204 1173108 6443788    0    0   416 29707 44529 58971  5  4 88  3  0  0
 5  2      0 14485360 1173812 6458348    0    0     0 19675 42179 75365  3  2 89  7  0  0
 8  1      0 14543132 1174156 6483064    0    0  5350 71170 73826 197060 14  4 80  2  0  0
 6  0      0 14484636 1174388 6490792    0    0   288 18524 30222 43443 10  2 87  1  0  0
14  1      0 14491448 1174572 6512680    0    0  3067 11056 50685 120371  8  2 89  1  0  0
 3  0      0 14451948 1174628 6531092    0    0  2771 22988 49536 118912 17  4 79  0  0  0
 1  0      0 14480712 1174628 6532680    0    0     0  1448 19573 13923  3  2 95  0  0  0
 2  0      0 14470080 1174648 6534592    0    0     0  1860 34183 21511  6  4 90  0  0  0
 4  0      0 14482800 1174648 6535156    0    0     0   296 30316 14842  6  4 90  0  0  0
11  0      0 14436720 1174988 6537704    0    0     0   740 30717 15255  8  5 88  0  0  0
19  0      0 14131216 1175488 6548408    0    0     0 16044 34358 15937 49  9 42  0  0  0
17  0      0 13949096 1175488 6556664    0    0     0 16420 33878 13364 61  8 31  0  0  0
18  0      0 13898424 1175500 6567236    0    0     0 19748 33118 12458 63  7 30  0  0  0
18  0      0 13885444 1175508 6576288    0    0     0 22260 32757 13003 64  6 30  0  0  0
18  0      0 13998544 1175512 6592992    0    0     0 29440 31174 11782 50  6 44  0  0  0
 4  0      0 14082016 1175512 6599904    0    0     0 20120 27712 7245 46  5 49  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 14216460 1175628 6617756    0    0     0 117020 37036 30517  6  4 90  1  0  0
 2  0      0 14198260 1175728 6632248    0    0     0  7032 41044 52951  3  3 94  0  0  0
 5  0      0 14162520 1175728 6694308    0    0     0 25076 48327 77584  4  2 94  0  0  0
 3  0      0 14196352 1175728 6689632    0    0     0 35604 24705 21043  5  1 94  0  0  0
 2  0      0 14155020 1175728 6698628    0    0     0  3784 26090 23962  6  1 92  0  0  0
 1  0      0 14101168 1175728 6683876    0    0     0 34048 14381 12615  4  1 95  0  0  0
10  0      0 14220936 1176112 6691796    0    0     0 15068 24398 16217  7  2 90  1  0  0
10  0      0 13954840 1176140 6698288    0    0     0 12884 30561 11690 34  3 63  0  0  0
17  0      0 13832628 1176760 6712812    0    0     0 26036 35481 19779 38  5 56  1  0  0
18  0      0 13719200 1176760 6724756    0    0     0 24736 31578 11970 63  6 31  0  0  0
10  0      0 13756268 1176776 6733408    0    0     0 17484 29628 11463 43  4 53  0  0  0
 9  0      0 13785412 1176812 6745188    0    0     0 14472 29817 13737 34  5 61  0  0  0
 2  1      0 14020060 1177008 6711268    0    0    64 80419 40216 30014 12  3 82  3  0  0
 1  1      0 14139384 1177296 6675060    0    0    68 22738 36920 33177  3  2 92  3  0  0
 1  1      0 14153076 1177636 6675088    0    0     0  5379 16048 21043  1  1 93  5  0  0
 1  1      0 14158508 1177732 6675148    0    0     0  2384 13971 11454  1  1 98  1  0  0
 0  0      0 14184648 1177852 6675180    0    0     0  3096 15088 10503  1  0 98  1  0  0
 0  0      0 14223092 1177860 6675200    0    0     0   287 12593 5964  1  1 99  0  0  0
 1  0      0 14244464 1177860 6675908    0    0     0     0 8347 4758  0  0 99  0  0  0
 0  0      0 14269448 1177864 6673748    0    0     0   180 15828 4888  0  0 99  0  0  0
 8  0      0 14290168 1177864 6675976    0    0     0     0 17359 5964  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 14312948 1177864 6673832    0    0     0     0 16862 5778  1  0 99  0  0  0
 5  0      0 14335980 1178440 6673896    0    0     0 13900 23282 16103  1  1 96  3  0  0
 2  1      0 14353092 1178912 6673488    0    0   240 15907 25793 18390  1  1 93  6  0  0
 2  1      0 14346376 1179540 6675720    0    0    16 19317 25710 19837  1  1 92  7  0  0
 0  2      0 14362180 1180124 6675948    0    0   240 14846 28387 21062  1  1 91  7  0  0
 2  0      0 14348672 1180672 6676064    0    0    16 12149 23008 18617  1  1 93  6  0  0
 1  0      0 14341068 1180920 6676360    0    0     0  7773 12354 15495  1  1 95  3  0  0
 1  0      0 14352844 1180928 6676180    0    0     0   247 6632 6934  1  0 99  0  0  0
 0  1      0 14365788 1181128 6676216    0    0     0  4028 12487 11560  1  0 97  2  0  0
 0  2      0 14397244 1181504 6676252    0    0     0  9012 21598 20677  2  1 93  4  0  0
 1  1      0 14393424 1181952 6676348    0    0    16 12871 17560 21992  2  1 91  7  0  0
 1  2      0 14397560 1182332 6676396    0    0     0 11895 23740 21999  1  1 91  7  0  0
 0  2      0 14404452 1182940 6676468    0    0     0 13017 25653 22037  1  1 91  7  0  0
 0  1      0 14406280 1183396 6676516    0    0     0 10025 27941 22651  1  1 93  5  0  0
 0  0      0 14402848 1183536 6676552    0    0     0  4965 24095 15205  1  1 96  2  0  0
 0  0      0 14404524 1183540 6676600    0    0     0   109 11833 6285  1  0 99  0  0  0
 0  0      0 14423528 1183548 6676632    0    0     0   109 5237 5778  1  0 99  0  0  0
 0  0      0 14435656 1183548 6676904    0    0     0     0 6242 6950  2  0 98  0  0  0
 0  1      0 14437936 1183732 6676980    0    0     4  6834 11169 14190  1  1 96  2  0  0
 0  2      0 14439524 1183900 6676956    0    0     0  9005 17315 22913  1  1 93  5  0  0
 2  1      0 14440636 1184204 6677288    0    0    16 14148 19046 25536  2  1 91  7  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 14443384 1184476 6677212    0    0     0 17563 19461 25703  1  1 92  6  0  0
 0  0      0 14426976 1184492 6677524    0    0     0  6125 15063 17923  2  1 97  0  0  0
 3  0      0 14431720 1184496 6678320    0    0     0  7900 9738 10206  1  1 98  0  0  0
 1  0      0 14426672 1184496 6678348    0    0     0   544 6061 6271  1  0 99  0  0  0
 1  0      0 14435276 1184496 6678396    0    0     0     0 6721 7471  1  0 98  0  0  0
 0  1      0 14413640 1184532 6675172    0    0     0 11456 16963 21244  2  1 97  0  0  0
 3  0      0 14370884 1184608 6699480    0    0     0 19032 50100 67394  5  3 92  0  0  0
